,Id,Vistas,likes,Comentarios,C_id,Data,Título,C_data,C_Título,País,C_vistas,Subscriptores,No Videos,Titulo,Status,Categoria,Duracao,Data_tendencia
80,WyMQFvVYVh8,39342.0,968.0,422.0,UCoa-D_VfMkFrCYodrOC9-mA,2022-08-29 02:35:11+00:00,Felipe D&#39;Ávila pergunta para Soraya Thronicke sobre fundão eleitoral,2016-08-08 19:56:08+00:00,Band Jornalismo,BR,1639549534,4030000.0,87067,,0,News & Politics,371.0,
81,4BHHr8mXO_8,39338.0,9992.0,25590.0,UC0hJfOjCQ15KQCWxgmbO0vA,2022-09-16 15:00:09+00:00,,2013-08-28 15:38:32+00:00,Mc Caverinha,BR,278645319,2000000.0,23,MC Caverinha - Se Segura,1,Music,143.0,2022-09-17 00:00:00+00:00
82,3rIq4fXdesM,93764.0,975.0,47.0,UCNZCKDhAVtbh7sddChTxI7w,2022-09-16 00:30:02+00:00,,2017-01-23 11:13:33+00:00,SBGR LIVE,BR,63897288,173000.0,1451,Sem indicação de que o Trem de Pouso tinha baixado o piloto pede ajuda da torre,0,Entertainment,535.0,
83,aPVBOCa62os,93725.0,33251.0,1651.0,UCyMaz2H2tHcc6avYIWqk2Sg,2022-08-31 22:00:08+00:00,,2019-10-07 22:43:40+00:00,Kyan,BR,126497103,494000.0,24,Kyan - MÃE,1,Music,151.0,2022-09-02 00:00:00+00:00
84,XUmGtztKT44,1942131.0,37716.0,,UCWijW6tW0iI5ghsAbWDFtTg,2022-08-29 00:05:25+00:00,[AO VIVO] DEBATE PRESIDENCIAL NA BAND | ESQUENTA NA BANDNEWS FM |  28/08/2022,2014-07-01 14:31:19+00:00,Rádio BandNews FM,BR,811189051,1660000.0,35198,,0,News & Politics,7179.0,
85,0tUQ1eJsDUM,1944627.0,81881.0,2356.0,UCw5-xj3AKqEizC7MvHaIPqA,2022-09-10 17:51:32+00:00,,2012-01-04 20:13:45+00:00,ESPN Brasil,BR,2068027138,4440000.0,21405,"NEYMAR FAZ GOLAÇO, MESSI DÁ PASSES GENIAIS, E PSG VENCE O BREST NO FRANCÊS | MELHORES MOMENTOS",1,Sports,419.0,2022-09-11 00:00:00+00:00
86,cpIezaNfQT8,111048.0,2824.0,9.0,UCs-6sCz2LJm1PrWQN4ErsPw,2022-08-28 00:07:10+00:00,CONFRONTO DIRETO! FLUMINENSE X PALMEIRAS (NARRAÇÃO AO VIVO) | BRASILEIRÃO 2022,2009-10-30 00:30:39+00:00,TNT Sports Brasil,BR,2374268282,9120000.0,9871,,0,Entertainment,7494.0,
87,RtO_TxD3trk,111058.0,17207.0,299.0,UCflhYB5hOiPxdjoG4EtSUKA,2022-09-01 21:00:09+00:00,,2016-09-04 23:06:42+00:00,Tode,BR,243934108,940000.0,2995,MARCELO no LEICESTER ? l AUBA e + 2 no CHELSEA l BELLERIN e ALONSO no BARÇA l WILLIAN é do FULHAM,1,Sports,626.0,2022-09-02 00:00:00+00:00
88,clNiz5yOhoc,120277.0,17491.0,355.0,UCAmiE11hyW3iPdtQ9clqvtg,2022-08-23 23:30:06+00:00,FAMOSOS QUE FORAM SINCEROS ATÉ DEMAIS! #14,2012-06-08 21:59:33+00:00,Canal 90,BR,1325208684,4670000.0,1072,,0,Entertainment,481.0,
89,2JfBLhXSSEk,120255.0,21839.0,282.0,UCtrjFP7i92_30uv6IehwE5Q,2022-08-25 23:22:58+00:00,4 QUALIDADES E UM DEFEITO - Ep.1614,2013-12-09 20:33:51+00:00,Cadê a chave?,BR,1031289474,4260000.0,1711,,1,Entertainment,559.0,2022-08-27 00:00:00+00:00
90,Oae2ZLXA5WI,110000.0,2524.0,45.0,UCvdwhh_fDyWccR42-rReZLw,2022-09-02 21:05:56+00:00,,2020-02-17 13:24:52.854434+00:00,CNN Brasil,BR,1265818851,3100000.0,43896,CNN 360º - 02/09/2022,0,News & Politics,8206.0,
91,xYnEeRwqPvg,110002.0,2468.0,147.0,UCIzAIM-zatIDHErC0Z23hbQ,2022-09-03 21:24:53+00:00,,2016-09-20 15:28:57+00:00,Música Multishow,BR,842021107,3570000.0,3865,"IRON MAIDEN, SEPULTURA e LIVING COLOUR: os melhores momentos do Dia 1 do Rock in Rio No Multishow",1,Music,606.0,2022-09-05 00:00:00+00:00
92,IWorL2lXVOc,910368.0,53963.0,1848.0,UCKRdwLxk_hBeiziMdNxDuoA,2022-08-18 09:30:09+00:00,Gayer Meye Shohorer Chele 5 | গাঁয়ের মেয়ে শহরের ছেলে ৫ | New Natok | Azmayeen | Rabina | Natok 2022,2015-08-24 08:51:26+00:00,Eagle Music Watch,US,685706674,3150000.0,167,,0,Entertainment,2276.0,
93,dhcdtJxEVVY,910385.0,160009.0,6388.0,UCiIZY89KwQkxAW-4Le7U7zg,2022-09-05 21:14:46+00:00,,2011-01-18 00:36:12+00:00,viniccius13,BR,869194180,5840000.0,504,Farm de Madeira 100% Automática - Minecraft Em busca da casa automática #342,1,Gaming,2335.0,2022-09-07 00:00:00+00:00
94,iDVLr4_ckqI,121869.0,13088.0,757.0,UCOpcACMWblDls9Z6GERVi1A,2022-08-30 17:00:33+00:00,Honest Trailers | Top Gun: Maverick,2008-10-03 18:18:11+00:00,Screen Junkies,US,2806932001,6810000.0,1209,,0,Film & Animation,402.0,
95,aiXdRbXWS0U,121922.0,8526.0,176.0,UCw5-xj3AKqEizC7MvHaIPqA,2022-09-16 21:17:27+00:00,,2012-01-04 20:13:45+00:00,ESPN Brasil,BR,2087781921,4450000.0,21525,"COUTINHO VAI BEM, E ASTON VILLA DERROTA O SOUTHAMPTON EM JOGO COM HOMENAGENS À RAINHA ELIZABETH II",1,Sports,203.0,2022-09-18 00:00:00+00:00
96,sqtjR0bPpfo,321166.0,49495.0,3711.0,UCIyF38pflNxJYtuRac0OeoQ,2022-08-26 01:10:21+00:00,A OBSESSÃO DE LULA NO JN,2014-03-10 18:05:43+00:00,Na Lata com Antonia Fontenelle,BR,230724370,2470000.0,989,,0,News & Politics,2224.0,
97,P7KKsjUtcQ0,321002.0,19469.0,1158.0,UCv-Nx8pSfG_LxbViMz14RWQ,2022-08-25 03:06:44+00:00,&quot;QUÊ? CÊ É LOUCO?! O São Paulo contra o Flamengo...&quot; Debate FERVE após 3 a 1 do Mengão!,2015-11-23 13:13:54+00:00,Jovem Pan Esportes,BR,1790826121,3520000.0,14767,,1,Sports,1029.0,2022-08-26 00:00:00+00:00
98,NyIdhxzOh28,197195.0,29365.0,314.0,UC9eXFedzizQtlY5snZ-IFkg,2022-09-18 20:51:03+00:00,,2017-11-27 03:16:17+00:00,Sunaika Bruna,BR,286156191,3110000.0,387,ESTAMOS DE VOLTA NO BRASIL E A REAÇÃO DO NOAH FOI A MELHOR 😍,0,Entertainment,671.0,
99,LbrK79BBVhE,197185.0,45780.0,712.0,UChMJkHCD2wdvSO7CMOuLR-w,2022-08-28 14:00:23+00:00,ESCONDE ESCONDE NIVEL HARD NA ILHA,2011-09-29 15:13:52+00:00,Renato Garcia,BR,6960051279,25500000.0,3670,,1,Entertainment,2083.0,2022-08-29 00:00:00+00:00
100,2_gQKBr_d0k,175980.0,1998.0,9.0,UCYQQUGzS853B7j-TYFj-7vg,2022-08-21 09:00:01+00:00,"Rainbow Friends : Pink, Yellow vs Blue, Green and Purple - Meme Roblox Animation Chapter 2 Minecraft",2021-01-19 16:12:23.677595+00:00,Star Animations - Minecraft Monster School,US,163100879,523000.0,140,,0,Film & Animation,537.0,
101,PZmjjsgSx1g,175917.0,12937.0,113.0,UCriRvZSnEFPSMqSya2s2U6g,2022-09-13 21:44:37+00:00,,2016-01-03 03:19:02+00:00,Banheiristas,BR,916938149,3670000.0,923,FEZ GOL? GANHA UM PACOTE DE FIGURINHAS DA COPA!! (TIRAMOS LENDÁRIOS?),1,Sports,1121.0,2022-09-15 00:00:00+00:00
102,lexIIN3ogko,166996.0,2963.0,13.0,UCG-fFAxQjZgJmn0w7Brj5xQ,2022-09-02 22:32:45+00:00,,2016-03-29 19:31:58+00:00,Brasil Urgente,BR,1098148020,2110000.0,18841,BRASIL URGENTE COM DATENA – 02/09/2022,0,News & Politics,10974.0,
103,p8PHnJazHaA,166948.0,10452.0,683.0,UC2EWGw-KBjEReUbXMJEiaCA,2022-09-14 08:02:00+00:00,,2015-10-16 21:40:41+00:00,MasterChef Brasil,BR,3320394662,4700000.0,2488,ESTREIA MASTERCHEF PROFISSIONAIS (13/09/2022) | PARTE 3 | EP 01 | TEMP 04,1,Entertainment,1524.0,2022-09-15 00:00:00+00:00
104,aRrbY66cA9g,114920.0,15175.0,128.0,UCbh6_TmFnAJLI56aAQeD3qw,2022-08-20 18:09:51+00:00,SANTA MISSA / PREGAÇÃO / 40 DIAS COM SÃO MIGUEL / 12:00 / 6º DIA / LIVE AO VIVO,2016-02-20 14:35:35+00:00,Frei Gilson / Som do Monte - OFICIAL,BR,677136124,3220000.0,3073,,0,Music,10844.0,
105,DYujyW0RT5w,114906.0,4474.0,155.0,UCIzAIM-zatIDHErC0Z23hbQ,2022-09-04 05:46:41+00:00,,2016-09-20 15:28:57+00:00,Música Multishow,BR,842021107,3570000.0,3865,"POST MALONE, ALOK, JASON DERULO: os melhores momentos do Dia 2 do Rock in Rio No Multishow",1,Music,602.0,2022-09-05 00:00:00+00:00
106,bEoifLUoKKM,459436.0,23280.0,75.0,UCP391YRAjSOdM_bwievgaZA,2022-09-15 13:13:33+00:00,,2011-12-01 12:01:43+00:00,Jovem Pan News,BR,2450830767,5670000.0,90457,JORNAL DA MANHÃ - 15/09/2022,0,News & Politics,14531.0,
107,TZItpM08OSM,459423.0,13037.0,733.0,UC0otZdGYsA9KqVKAcn2peQA,2022-09-15 21:00:12+00:00,,2008-07-04 09:40:53+00:00,Brancoala,BR,8048009156,11000000.0,1701,"R$1.000,00 EM FIGURINHAS DA COPA DO MUNDO 2022",1,Entertainment,1328.0,2022-09-17 00:00:00+00:00
108,8rCljN2jgQo,176163.0,13383.0,104.0,UCezNd7s39fLmVz7JUB4KX4A,2022-08-28 23:42:34+00:00,COISAS QUE EU ODIAVA NA MINHA INFÂNCIA 😡 #shorts,2013-05-18 21:24:07+00:00,Biel Valadares,BR,295937256,2420000.0,1344,,0,Entertainment,14.0,
109,v5l3lU6t_88,176173.0,6038.0,75.0,UCvBkGqqiZ2WqkTS_UxmUTGw,2022-09-15 20:15:02+00:00,,2016-05-28 04:31:10+00:00,The Sp33dy,BR,157843938,630000.0,3024,FUI PRESO COM TODOS OS RAINBOW FRIENDS!,1,Gaming,1028.0,2022-09-17 00:00:00+00:00
110,qlAcUIPXxhM,453682.0,33969.0,73.0,UCOaQsQIByJYHyETtw48l_Vw,2022-09-18 18:09:03+00:00,,2021-10-07 14:30:36.395044+00:00,Free Fire Esports Brasil #LBFF,BR,67857299,911000.0,257,LBFF 8 - Rodada 20 - Grupos A e C | Free Fire,0,Gaming,8120.0,
111,gXKEogtv_aM,453761.0,14937.0,1245.0,UC2EWGw-KBjEReUbXMJEiaCA,2022-08-24 08:01:00+00:00,MASTERCHEF BRASIL (23/08/2022) | PARTE 2 | EP 15 | TEMP 09,2015-10-16 21:40:41+00:00,MasterChef Brasil,BR,3266349132,4670000.0,2415,,1,Entertainment,1395.0,2022-08-25 00:00:00+00:00
112,DRAbUuO5IIk,152618.0,14993.0,80.0,UC-PjJT0RVURj_L6D8D3WIww,2022-08-29 21:00:10+00:00,O ventilador que CANTA MUITO #Shorts,2006-02-24 16:11:06+00:00,Castro Brothers,BR,1022961897,5080000.0,1337,,0,Comedy,42.0,
113,00UjFC5Z2e0,152630.0,11438.0,425.0,UC6LIcG7_jWgQ-9BNKzbUyOg,2022-08-22 21:00:16+00:00,A CREATIVE SQUAD 3 COMEÇOU!!!!,2014-06-07 14:09:08+00:00,Bern,BR,2572142,149000.0,164,,1,Gaming,737.0,2022-08-24 00:00:00+00:00
114,Ge7YgUvex4w,696081.0,47677.0,1738.0,UCf_T5AbGirYAt0-90x7NM1Q,2022-08-25 00:50:25+00:00,"Poliana Moça | Capítulo 113 - 24/08/22 , completo",2016-04-18 16:16:19+00:00,TV ZYN,BR,1850629537,4820000.0,3684,,0,Entertainment,2965.0,
115,n8GKd0hE-cQ,697644.0,50646.0,1690.0,UCw5-xj3AKqEizC7MvHaIPqA,2022-08-31 21:51:48+00:00,,2012-01-04 20:13:45+00:00,ESPN Brasil,BR,2014764972,4390000.0,21138,"HAALAND DESTRÓI COM HAT-TRICK, JULIÁN ALVAREZ FAZ 2, E MANCHESTER CITY HUMILHA NOTTINHAM FOREST",1,Sports,203.0,2022-09-01 00:00:00+00:00
116,5TLyn1BGTWk,456731.0,60361.0,475.0,UC1Z51uxe6T5NOY2xfNW-jKw,2022-08-25 22:04:50+00:00,eu vou ser pai kkkkkkkkkkkkk,2014-12-26 20:00:45+00:00,Ronazim,BR,90475165,485000.0,64,,0,Entertainment,20.0,
117,CphItBYTYDc,456843.0,44181.0,863.0,UCKHhA5hN2UohhFDfNXB_cvQ,2022-09-15 20:00:05+00:00,,2006-07-24 13:42:36+00:00,Manual do Mundo,BR,3444067676,16700000.0,2158,LASER do ALOK QUEIMA CÂMERA?,1,Science & Technology,916.0,2022-09-17 00:00:00+00:00
118,GM8p6BXQM7Q,215883.0,13697.0,748.0,UCE5ni-d_ZdEqtvvd8FlkMbA,2022-09-08 20:31:51+00:00,,2010-06-29 17:46:44+00:00,TV News No Ar,BR,580591084,1260000.0,10389,"QUE TRlSTEZA! Nosso amado Serginho Groismann, aos 72 anos, chega difícil notícia da Globo",0,News & Politics,851.0,
119,L_B64Euv2cc,215860.0,31616.0,495.0,UC1H-sZk-cj-tDpfTCZ1f1YQ,2022-08-22 21:00:10+00:00,Joguei o Dardo no Mapa do Continente e Fui Onde Caiu,2016-12-05 02:51:48+00:00,Balian,BR,220196085,2400000.0,162,,1,People & Blogs,734.0,2022-08-24 00:00:00+00:00
120,orgtbf6qwx0,144719.0,2111.0,51.0,UCUAL--p3qAa27luR0IYbjZA,2022-09-15 08:30:17+00:00,,2007-02-01 03:30:32+00:00,Pencilmation,US,10923059029,19900000.0,1184,&quot;Soaplessly Devoted&quot; | Pencilmation Cartoons!,0,Entertainment,3684.0,
121,-IAz5-4lyec,144719.0,26867.0,586.0,UCIpylxq_JDl2YpvTpN11p9Q,2022-08-30 13:08:51+00:00,PEDRO SAINDO DO FLAMENGO PARA O SEVILLA? A VERDADE! MENGÃO DEFINE MODELO DE NEGÓCIO! PROGRAMAÇÃO E+,2016-05-08 02:26:36+00:00,FLAZOEIRO,BR,553470227,1920000.0,3122,,1,Sports,616.0,2022-08-31 00:00:00+00:00
122,4kn98ZWdJAc,105405.0,10317.0,328.0,UCINb0wqPz-A0dV9nARjJlOQ,2022-08-19 13:00:03+00:00,Rescue Dog Was Terrified Of Going Outside Until... | The Dodo Foster Diaries,2014-03-21 20:50:16+00:00,The Dodo,US,7975342912,12200000.0,7010,,0,Pets & Animals,225.0,
123,rdDAsD5xv2c,105398.0,9837.0,153.0,UCHu7q5ob7SLaEfmnz48uxQQ,2022-08-23 21:16:32+00:00,Luffy é zoado por Shanks Animação,2021-03-16 23:43:53.949186+00:00,Animação Raíz,BR,21778325,88900.0,158,,1,Film & Animation,30.0,2022-08-25 00:00:00+00:00
124,mEKzMx_DXOE,334153.0,20942.0,50.0,UCe2_oFRgiw_YbF-SUGN1E2Q,2022-08-25 23:00:16+00:00,PEIDEI na frente da vó da minha namorada! #shorts,2021-05-25 19:35:24.562586+00:00,Carolixas Shorts,BR,159050717,269000.0,418,,0,People & Blogs,22.0,
125,jgdUxQSvrtY,334163.0,10179.0,2053.0,UC2EWGw-KBjEReUbXMJEiaCA,2022-08-24 08:03:00+00:00,MASTERCHEF BRASIL (23/08/2022) | PARTE 4 | EP 15 | TEMP 09,2015-10-16 21:40:41+00:00,MasterChef Brasil,BR,3266349132,4670000.0,2415,,1,Entertainment,1293.0,2022-08-25 00:00:00+00:00
126,Ch_yOXoKcB4,313148.0,36196.0,2305.0,UCP391YRAjSOdM_bwievgaZA,2022-08-29 11:38:58+00:00,Cientista político avalia primeiro debate dos presidenciáveis na TV,2011-12-01 12:01:43+00:00,Jovem Pan News,BR,2336132208,5490000.0,88866,,0,News & Politics,811.0,
127,79TYE00Wzlc,313049.0,70759.0,1238.0,UCV306eHqgo0LvBf3Mh36AHg,2022-09-12 13:00:03+00:00,,2006-05-16 06:56:06+00:00,Felipe Neto,BR,15635172073,44500000.0,3571,MEMES INTELIGENTES QUE VÃO TE FAZER RIR,1,Entertainment,1324.0,2022-09-13 00:00:00+00:00
128,KmYRrOgL94E,279041.0,61207.0,1562.0,UC1pAUT1bL7fV9VBp3A6F8FQ,2022-08-26 22:06:27+00:00,refiz o talking ben e coloquei ele pra responder perguntas lógicas,2014-01-11 17:39:32+00:00,GEMAPLYS,BR,307610124,1410000.0,286,,0,Entertainment,1813.0,
129,oDna3Dwly-E,279012.0,64092.0,1359.0,UCV306eHqgo0LvBf3Mh36AHg,2022-09-02 13:00:35+00:00,,2006-05-16 06:56:06+00:00,Felipe Neto,BR,15590804000,44400000.0,3558,Los5 - O GRANDE EVENTO DO ANO! Cidade do México #3,1,Entertainment,1572.0,2022-09-03 00:00:00+00:00
130,_zh01Fio3pQ,199262.0,10048.0,212.0,UC5K2cu7OuDEUFWeRKpeSH9A,2022-09-15 21:14:26+00:00,,2017-06-14 03:09:57+00:00,Hytalo Santos,BR,600228237,3330000.0,685,ELES SE TATUARAM NA MINHA FRENTE O NOME UM DO OUTRO 😱,0,Entertainment,277.0,
131,KuxFrA1h4RU,199280.0,16419.0,348.0,UCIRseertPt5kAzr40COpH6A,2022-08-25 22:57:01+00:00,ESPIONEI O NOVO PARTICIPANTE DA CREATIVE SQUAD 3,2017-05-28 13:17:05+00:00,FEURIPE,BR,65958540,748000.0,473,,1,Gaming,929.0,2022-08-27 00:00:00+00:00
132,vTDUn5lVTWU,947940.0,6583.0,0.0,UCu59yAFE8fM0sVNTipR4edw,2022-09-11 19:03:20+00:00,,2014-09-17 12:56:19+00:00,Masha and The Bear,US,19913381319,35700000.0,958,"🔴 LIVE STREAM 🎬 Masha and the Bear 🥁New day, new Masha💃",0,Film & Animation,39365.0,
133,wVPiPRCAS-s,947878.0,48709.0,1526.0,UCEfGV5hx2VrXl4jOUnG0MRQ,2022-09-08 21:00:14+00:00,,2016-07-22 15:39:07+00:00,Geleia,BR,2008845173,5920000.0,1585,Recriei os Biomas do Minecraft 1.19!,1,Gaming,1071.0,2022-09-10 00:00:00+00:00
134,qwx3OfEVRt0,557674.0,65805.0,382.0,UCDit-dp02_yDsn-zDxm7W4A,2022-08-24 20:29:46+00:00,WHEN YOU TRY TO NEGOTIATE WITH YOUR SIBLING,2022-01-23 20:56:19.362394+00:00,Jooj Natu ENG,US,2433698216,4530000.0,208,,0,Entertainment,37.0,
135,sNqb8Qbs8iQ,557573.0,66135.0,3389.0,UC607Gii1uo93qDqiGR6-c3w,2022-09-08 21:00:10+00:00,,2010-10-27 17:44:55+00:00,Mussoumano,BR,1560634934,10400000.0,440,Azul Babão do Roblox (Rainbow Friends) Vs. Mussoumano - Batalha com Games,1,Music,206.0,2022-09-10 00:00:00+00:00
136,BSiNBOrHVI4,498431.0,57658.0,651.0,UCP391YRAjSOdM_bwievgaZA,2022-09-14 23:09:28+00:00,,2011-12-01 12:01:43+00:00,Jovem Pan News,BR,2450830767,5670000.0,90457,PROGRAMA CENSURADO - OS PINGOS NOS IS - 14/09/2022,0,News & Politics,7505.0,
137,47nDzVuNV9M,497741.0,48883.0,545.0,UCYtaoJSk9iIrFxx8eZB15ag,2022-09-02 22:21:10+00:00,,2014-05-17 19:10:37+00:00,Robin Hood Gamer,BR,9444584365,19200000.0,3774,FIQUEI PRESO 1 DIA COM O BOB ESPONJA ASSUSTADOR NO ROBLOX!! (The True Ingredients),1,Gaming,1108.0,2022-09-04 00:00:00+00:00
138,Pap1uzP7Tq0,1227131.0,616140.0,48020.0,UCp8JxAi_YsrFl0B3uwTPaeQ,2022-08-28 00:29:25+00:00,A INEVITÁVEL FUGA DO PASSADO!,2013-08-03 02:35:30+00:00,Caracol Raivoso,BR,354705497,10000000.0,36,,0,Comedy,1354.0,
139,YrZCcZkD4l8,1231634.0,35664.0,2287.0,UCgCKagVhzGnZcuP9bSMgMCg,2022-09-15 02:46:35+00:00,,2020-08-04 19:53:16.054503+00:00,ge,BR,1232808385,2770000.0,6051,FLAMENGO 1 x 0 SÃO PAULO | MELHORES MOMENTOS |SEMIFINAL COPA DO BRASIL 2022 | ge.globo,1,Sports,159.0,2022-09-15 00:00:00+00:00
140,YWJ76pUZa8g,279252.0,60743.0,457.0,UCbh6_TmFnAJLI56aAQeD3qw,2022-09-16 09:06:55+00:00,,2016-02-20 14:35:35+00:00,Frei Gilson / Som do Monte - OFICIAL,BR,705457862,3290000.0,3204,SANTO ROSÁRIO / 40 DIAS COM SÃO MIGUEL / 03:50 / 33º DIA / LIVE AO VIVO,0,Music,7610.0,
141,lcwyJ5rvoOM,279271.0,25201.0,815.0,UCv-Nx8pSfG_LxbViMz14RWQ,2022-09-01 02:44:43+00:00,,2015-11-23 13:13:54+00:00,Jovem Pan Esportes,BR,1811869811,3540000.0,14845,SURTOU! Pilhado VAI À LOUCURA e ALOPRA Vampeta após 4 a 0 do Flamengo no Vélez!,1,Sports,682.0,2022-09-02 00:00:00+00:00
142,iTarc5l5WV4,345647.0,62238.0,245.0,UCm_nEAH7DCfjmXUbNkN6JFw,2022-09-03 10:56:34+00:00,,2010-11-20 03:13:14+00:00,Ir Kelly Patricia OFICIAL / Instituto Hesed,BR,453339333,2300000.0,4284,18º Dia - Rosário com N.Senhora da Defesa e Santa Missa 03/09 | Quaresma de São Miguel 2022 - HESED,0,People & Blogs,13033.0,
143,kig6LWOzpLI,345844.0,12826.0,494.0,UCI0HqzcZrcwDiS--ZJhqU9Q,2022-09-10 22:16:15+00:00,,2019-02-16 02:17:47+00:00,LipeBlox,BR,31182463,235000.0,272,O QUE ACONTECE SE NÃO ESTOURA O BALÃO VERMELHO NO FINAL EM RAINBOW FRIENDS? NOVO FINAL E JUMPSCARE!,1,Gaming,969.0,2022-09-12 00:00:00+00:00
144,y0uYuupVSes,177298.0,24018.0,92.0,UCbh6_TmFnAJLI56aAQeD3qw,2022-09-14 00:25:11+00:00,,2016-02-20 14:35:35+00:00,Frei Gilson / Som do Monte - OFICIAL,BR,702919277,3290000.0,3192,SANTA MISSA / TERÇO DA PAIXÃO / PREGAÇÃO / 40 DIAS COM SÃO MIGUEL / 18:00 / 30º DIA / LIVE AO VIVO,0,Music,11519.0,
145,RutdQtdTrM4,177294.0,11119.0,408.0,UCOPi8iWwV6BkL-boz69eJ5g,2022-08-19 22:33:00+00:00,NÃO ABRA A PORTA!! FICAMOS PRESOS NO HOTEL DOS MONSTROS NO ROBLOX!! (DOORS 👁️),2017-12-21 13:51:48+00:00,HeyDavi,BR,569868559,4810000.0,196,,1,Gaming,1927.0,2022-08-21 00:00:00+00:00
146,eV3yo6ZReKY,840912.0,13800.0,1211.0,UCPYIYR0J8ppEJVtR1weLnBw,2022-08-23 00:54:34+00:00,BOLSONARO NO JORNAL NACIONAL - COMENTÁRIOS APÓS A SABATINA!!! TVGGN 22/08/22,2013-04-18 20:55:09+00:00,TV GGN,BR,48983536,238000.0,3612,,0,News & Politics,6170.0,
147,uRiS7zZTbSM,840924.0,57812.0,1477.0,UCjaxmdb_gTWbz9XF5rzvgGg,2022-08-31 21:28:00+00:00,,2017-02-12 23:54:17+00:00,Natan por Aí,BR,2608530443,4940000.0,880,SUPEREI + 50 DESAFIOS EM 24 HORAS!,1,Entertainment,1085.0,2022-09-02 00:00:00+00:00
148,1A8NMJ5-2a0,94246.0,5663.0,109.0,UCw5-xj3AKqEizC7MvHaIPqA,2022-08-22 19:00:01+00:00,"ROMA DE MOURINHO BATE A CREMONESE, HOMENAGEIA WIJNALDUM E SEGUE 100% NO ITALIANO",2012-01-04 20:13:45+00:00,ESPN Brasil,BR,1973754623,4340000.0,20877,,0,Sports,373.0,
149,54-nN_gEP6U,94239.0,21117.0,225.0,UCtrjFP7i92_30uv6IehwE5Q,2022-08-20 00:36:04+00:00,COMO VENCER SEU MEDO DE ALTURA? - Ep.1613,2013-12-09 20:33:51+00:00,Cadê a chave?,BR,1030503835,4260000.0,1709,,1,Entertainment,500.0,2022-08-21 00:00:00+00:00
150,Af_d0qrsBtk,1941165.0,13820.0,133.0,UCKVlixycWmapnGQ_wht4cHQ,2022-08-28 11:00:10+00:00,GEN vs T1 | 2022 LCK Summer FINALS,2019-01-14 08:43:10+00:00,LCK Global,US,95447774,334000.0,3814,,0,Gaming,21611.0,
151,79fTumbo6GU,1981999.0,113661.0,2452.0,UCw5-xj3AKqEizC7MvHaIPqA,2022-09-04 17:46:34+00:00,,2012-01-04 20:13:45+00:00,ESPN Brasil,BR,2042402121,4410000.0,21244,"ANTONY MARCA NA ESTREIA, RASHFORD FAZ DOIS, E MANCHESTER UNITED VENCE O ARSENAL | Melhores Momentos",1,Sports,204.0,2022-09-05 00:00:00+00:00
152,SXLxFwD5xCM,101041.0,17324.0,926.0,UCKaKxSsyesC2NqNh89Ss7gw,2022-08-31 03:00:07+00:00,,2019-08-29 18:52:03+00:00,T3ddy Games,BR,495380424,3590000.0,522,"Ah não, tive que vir entender quem é esse tal “bicho azul babão”",0,Gaming,615.0,
153,CYSdw_L59sk,101024.0,9646.0,602.0,UChU6qQR8Af0Xd3LSbQHN2sA,2022-09-06 22:27:40+00:00,,2015-07-08 20:11:19+00:00,Carros com Camanzi,BR,106072385,655000.0,928,"Fiat Fastback! Conheça o interior, porta-malas e design do SUV coupé",1,Autos & Vehicles,278.0,2022-09-08 00:00:00+00:00
154,7jU-A3Slu8Q,404396.0,49715.0,4003.0,UCzjtGnD7qqeaHW3nvDVrjQA,2022-09-16 23:55:08+00:00,,2015-05-08 19:18:51+00:00,Os Pingos nos Is,BR,2756940922,5070000.0,10299,Flávio Bolsonaro pede a Aras apreensão do celular de Randolfe Rodrigues,0,News & Politics,1003.0,
155,bQ7OA5JtHxI,404686.0,26816.0,776.0,UC6paX0kLA8D81aYogceMufw,2022-09-02 21:00:16+00:00,,2015-08-26 14:27:32+00:00,Rafa & Luiz,BR,6370539053,17300000.0,2234,24 HORAS COMENDO SÓ COMIDAS DE MÁQUINA *vending machine*,1,Entertainment,1703.0,2022-09-04 00:00:00+00:00
156,bLna1r9zIdM,10950.0,339.0,18.0,UCu7phdCr-raU7OaJfEpHZww,2022-09-10 17:32:25+00:00,,2019-07-01 08:59:36+00:00,GCN Racing,US,136544762,338000.0,1247,Huge Day Of Climbing On Final Mountain Stage! | Vuelta A España 2022 Stage 20 Highlights,0,Sports,437.0,
157,8rUavT2WkYo,10949.0,4568.0,307.0,UCfjIvAnnzVMa3xSVQX2UfhQ,2022-09-14 15:00:13+00:00,,2021-01-25 21:24:26.214379+00:00,Kodak,,94299259,479000.0,1532,É MUITA FRUTA!! TESTEI TODAS AS FRUTAS QUE TOMARAM REWORK NO UPDATE 17.3 DO BLOX FRUITS!!!,1,Gaming,877.0,2022-09-16 00:00:00+00:00
158,uKlbKGWmBkU,619280.0,38800.0,5206.0,UCm-X6o81nRsXQTmqpyArkBQ,2022-09-10 01:42:51+00:00,,2017-07-06 06:35:30+00:00,Flamingo,US,9061029608,11200000.0,2217,ROBLOX EVADE VOICE CHAT,0,Gaming,533.0,
